Code,Year,Youth mortality rate (UN IGME (2018))
YEM,1994,129.2586
YEM,1995,126.28722
YEM,1996,123.4012
YEM,1997,120.11788
YEM,1998,116.23924
YEM,1999,111.66536
YEM,2000,106.69096
YEM,2001,101.60374
YEM,2002,96.41215
YEM,2003,91.31383
YEM,2004,86.50024
YEM,2005,81.78754
YEM,2006,77.36109
YEM,2007,73.22239
YEM,2008,69.27895
YEM,2009,66.02696
YEM,2010,63.76008
YEM,2011,62.77265
YEM,2012,62.67342
YEM,2013,62.67342
YEM,2014,62.67342
YEM,2015,62.67342
YEM,2016,62.67342
YEM,2017,62.67342
ZMB,1981,183.066
ZMB,1982,184.35286
ZMB,1983,186.59751
ZMB,1984,189.716
ZMB,1985,193.7086
ZMB,1986,197.9788
ZMB,1987,201.76375
ZMB,1988,205.06345
ZMB,1989,207.40804
ZMB,1990,208.961
ZMB,1991,209.83454
ZMB,1992,210.04434
ZMB,1993,209.39613
ZMB,1994,207.5824
ZMB,1995,205.1187
ZMB,1996,202.65324
ZMB,1997,200.216
ZMB,1998,197.4696
ZMB,1999,193.09481
ZMB,2000,186.47344
ZMB,2001,176.83368
ZMB,2002,164.8368
ZMB,2003,152.82136
ZMB,2004,141.18832
ZMB,2005,130.61176
ZMB,2006,121.68235
ZMB,2007,115.77724
ZMB,2008,110.34596
ZMB,2009,104.416
ZMB,2010,98.27448
ZMB,2011,93.89524
ZMB,2012,89.7016
ZMB,2013,85.89736
ZMB,2014,81.8868
ZMB,2015,78.36544
ZMB,2016,75.43264
ZMB,2017,72.69
ZWE,1977,126.8576
ZWE,1978,125.53816
ZWE,1979,123.4316
ZWE,1980,120.23264
ZWE,1981,115.5638
ZWE,1982,110.00396
ZWE,1983,104.33194
ZWE,1984,98.8517
ZWE,1985,94.15508
ZWE,1986,90.53277
ZWE,1987,88.18428
ZWE,1988,87.21
ZWE,1989,87.70964
ZWE,1990,89.4925
ZWE,1991,92.6509
ZWE,1992,96.78912
ZWE,1993,101.32124
ZWE,1994,105.85246
ZWE,1995,110.177
ZWE,1996,113.3163
ZWE,1997,115.17247
ZWE,1998,115.93456
ZWE,1999,115.52256
ZWE,2000,114.91372
ZWE,2001,114.19808
ZWE,2002,113.77848
ZWE,2003,113.3593
ZWE,2004,113.62948
ZWE,2005,114.0064
ZWE,2006,114.78517
ZWE,2007,113.98972
ZWE,2008,111.43991
ZWE,2009,107.2168
ZWE,2010,102.00875
ZWE,2011,95.62516
ZWE,2012,88.06348
ZWE,2013,80.98464
ZWE,2014,75.1835
ZWE,2015,70.8621
ZWE,2016,66.93248
ZWE,2017,63.69077
